"STATION","DATE","DLY-PRCP-25PCTL","DLY-PRCP-50PCTL","DLY-PRCP-75PCTL","DLY-PRCP-PCTALL-GE001HI","DLY-PRCP-PCTALL-GE010HI","DLY-PRCP-PCTALL-GE050HI","DLY-PRCP-PCTALL-GE100HI","DLY-SNOW-25PCTL","DLY-SNOW-50PCTL","DLY-SNOW-75PCTL","DLY-SNOW-PCTALL-GE001TI","DLY-SNOW-PCTALL-GE010TI","DLY-SNOW-PCTALL-GE030TI","DLY-SNOW-PCTALL-GE050TI","DLY-SNOW-PCTALL-GE100TI","DLY-SNWD-25PCTL","DLY-SNWD-50PCTL","DLY-SNWD-75PCTL","DLY-SNWD-PCTALL-GE001WI","DLY-SNWD-PCTALL-GE003WI","DLY-SNWD-PCTALL-GE005WI","DLY-SNWD-PCTALL-GE010WI","MTD-PRCP-NORMAL","MTD-SNOW-NORMAL","YTD-PRCP-NORMAL","YTD-SNOW-NORMAL"
"USC00131541","01-04","0.03","0.07","0.20","16.6","72","14","3","0.5","1.0","2.2","127","87","29","11","0","2","5","9","623","455","355","134","0.08","0.7","0.08","0.7"
"USC00131541","01-05","0.03","0.07","0.20","16.6","71","14","3","0.5","1.0","2.2","127","87","29","10","0","3","5","9","627","462","363","140","0.10","0.9","0.10","0.9"
"USC00131541","01-06","0.03","0.07","0.20","16.6","71","14","3","0.5","1.0","2.1","128","88","29","10","0","3","6","9","631","469","370","146","0.12","1.1","0.12","1.1"
"USC00131541","01-07","0.03","0.07","0.20","16.6","70","13","3","0.5","1.0","2.1","128","88","29","10","0","3","6","9","636","477","379","153","0.14","1.3","0.14","1.3"
"USC00131541","01-08","0.03","0.07","0.20","16.6","70","13","3","0.5","1.0","2.1","128","88","28","10","0","3","6","9","641","485","387","160","0.16","1.5","0.16","1.5"
"USC00131541","01-09","0.03","0.07","0.19","16.6","70","13","3","0.5","1.0","2.1","129","89","28","10","0","3","6","10","648","494","396","167","0.18","1.7","0.18","1.7"
"USC00131541","01-10","0.03","0.07","0.19","16.6","70","13","3","0.5","1.0","2.1","129","90","28","10","0","3","6","10","654","503","405","174","0.20","2.0","0.20","2.0"
"USC00131541","01-11","0.03","0.07","0.19","16.6","70","13","3","0.5","1.0","2.1","130","90","28","10","0","3","6","10","660","512","414","180","0.22","2.2","0.22","2.2"
"USC00131541","01-12","0.03","0.07","0.19","16.6","70","13","3","0.5","1.0","2.1","130","91","29","10","0","3","6","10","666","520","423","187","0.24","2.4","0.24","2.4"
"USC00131541","01-13","0.03","0.07","0.20","16.6","70","12","3","0.6","1.1","2.1","130","91","29","10","0","3","6","10","671","529","432","194","0.25","2.6","0.25","2.6"
"USC00131541","01-14","0.03","0.07","0.20","16.5","70","12","3","0.6","1.1","2.1","130","92","29","10","0","3","6","10","677","537","441","200","0.27","2.9","0.27","2.9"
"USC00131541","01-15","0.03","0.07","0.20","16.5","71","12","3","0.6","1.1","2.2","130","92","29","10","0","3","6","10","682","545","449","205","0.29","3.1","0.29","3.1"
"USC00131541","01-16","0.03","0.07","0.20","16.5","72","13","4","0.6","1.1","2.2","130","93","29","11","0","3","7","10","688","553","457","211","0.31","3.4","0.31","3.4"
"USC00131541","01-17","0.03","0.07","0.20","16.5","72","13","4","0.6","1.1","2.2","130","93","29","11","0","3","7","10","693","561","465","216","0.33","3.6","0.33","3.6"
"USC00131541","01-18","0.03","0.08","0.20","16.5","73","13","4","0.6","1.1","2.2","130","93","29","11","0","3","7","10","698","568","473","222","0.35","3.8","0.35","3.8"
"USC00131541","01-19","0.03","0.08","0.20","16.5","74","13","4","0.7","1.2","2.2","130","94","29","11","0","4","7","10","703","575","481","226","0.37","4.1","0.37","4.1"
"USC00131541","01-20","0.03","0.08","0.20","16.6","76","13","4","0.7","1.2","2.2","130","94","29","11","0","4","7","10","708","582","488","231","0.39","4.3","0.39","4.3"
"USC00131541","01-21","0.03","0.08","0.20","16.7","77","13","4","0.7","1.2","2.3","131","95","29","11","0","4","7","11","712","589","495","235","0.40","4.6","0.40","4.6"
"USC00131541","01-22","0.03","0.08","0.20","16.7","78","13","4","0.7","1.2","2.2","131","95","29","11","0","4","7","11","716","595","501","240","0.42","4.8","0.42","4.8"
"USC00131541","01-23","0.03","0.08","0.20","16.8","79","14","4","0.7","1.2","2.2","131","95","29","11","0","4","7","11","720","600","507","244","0.44","5.1","0.44","5.1"
"USC00131541","01-24","0.03","0.08","0.20","16.9","80","14","4","0.7","1.2","2.2","131","95","29","11","0","4","7","11","724","605","513","247","0.46","5.3","0.46","5.3"
"USC00131541","01-25","0.03","0.09","0.20","16.9","81","14","4","0.7","1.2","2.2","131","95","29","11","0","4","7","11","727","610","518","250","0.48","5.6","0.48","5.6"
"USC00131541","01-26","0.03","0.09","0.21","16.9","82","14","4","0.7","1.2","2.2","131","95","29","11","0","4","7","11","730","614","522","253","0.50","5.8","0.50","5.8"
"USC00131541","01-27","0.03","0.09","0.21","16.9","83","14","5","0.7","1.2","2.2","130","95","29","11","0","4","7","11","732","618","526","256","0.52","6.1","0.52","6.1"
"USC00131541","01-28","0.04","0.09","0.21","17.0","84","15","5","0.7","1.2","2.2","129","95","29","11","0","4","7","11","733","620","529","258","0.54","6.3","0.54","6.3"
"USC00131541","01-29","0.04","0.09","0.21","17.0","85","15","5","0.7","1.2","2.2","129","95","29","11","0","4","7","11","734","622","531","259","0.56","6.6","0.56","6.6"
"USC00131541","01-30","0.04","0.09","0.21","17.0","85","16","5","0.7","1.2","2.3","128","94","28","11","0","4","7","11","734","623","532","260","0.58","6.8","0.58","6.8"
"USC00131541","01-31","0.04","0.09","0.21","17.0","86","16","5","0.7","1.2","2.3","127","94","28","11","0","4","7","11","733","623","532","261","0.60","7.1","0.60","7.1"
"USC00132110","01-01","0.03","0.08","0.19","22.1","100","13","-5555","0.5","1.0","2.1","189","109","37","13","-5555","2","6","10","686","508","393","176","0.03","0.2","0.03","0.2"
"USC00132110","01-02","0.03","0.08","0.19","22.0","100","13","-5555","0.5","1.0","2.2","189","109","37","13","-5555","2","7","10","690","514","398","180","0.06","0.5","0.06","0.5"
"USC00132110","01-03","0.03","0.08","0.19","21.9","100","12","-5555","0.5","1.0","2.2","189","110","37","13","-5555","3","7","10","694","520","403","184","0.10","0.7","0.10","0.7"
"USC00132110","01-04","0.03","0.08","0.19","21.9","99","12","-5555","0.5","1.0","2.2","189","110","37","13","-5555","3","7","10","698","526","409","189","0.13","0.9","0.13","0.9"
"USC00132110","01-05","0.03","0.08","0.19","21.8","99","11","-5555","0.5","1.0","2.2","189","111","37","13","-5555","3","7","10","703","533","415","193","0.16","1.2","0.16","1.2"
"USC00132110","01-06","0.03","0.08","0.19","21.8","99","11","-5555","0.5","1.0","2.2","189","112","37","13","-5555","3","7","10","708","541","421","197","0.18","1.4","0.18","1.4"
"USC00132110","01-07","0.03","0.08","0.19","21.7","98","11","-5555","0.5","1.0","2.2","190","112","37","13","-5555","3","7","10","712","548","426","201","0.21","1.7","0.21","1.7"
"USC00132110","01-08","0.03","0.08","0.19","21.7","98","11","-5555","0.5","1.0","2.2","190","113","37","13","-5555","3","7","10","716","555","432","205","0.24","1.9","0.24","1.9"
"USC00132110","01-09","0.03","0.08","0.19","21.7","98","10","-5555","0.5","1.0","2.1","191","114","37","13","-5555","3","7","10","721","562","437","207","0.27","2.2","0.27","2.2"
"USC00132110","01-10","0.03","0.08","0.19","21.7","98","10","-5555","0.5","1.0","2.1","193","116","37","13","-5555","3","7","10","726","570","443","210","0.30","2.4","0.30","2.4"
"USC00132110","01-11","0.03","0.08","0.19","21.8","98","10","-5555","0.5","1.0","2.1","194","117","38","13","-5555","3","7","10","731","578","449","212","0.33","2.7","0.33","2.7"
"USC00132110","01-12","0.03","0.08","0.19","21.8","98","10","-5555","0.5","1.0","2.1","195","118","38","13","-5555","3","7","10","737","585","455","214","0.35","3.0","0.35","3.0"
"USC00132110","01-13","0.03","0.08","0.19","21.8","99","10","-5555","0.5","1.0","2.1","196","120","38","13","-5555","3","7","10","745","594","461","216","0.38","3.3","0.38","3.3"
"USC00132110","01-14","0.03","0.08","0.18","21.9","99","10","-5555","0.5","1.0","2.1","197","121","38","14","0","3","7","10","752","602","468","217","0.41","3.6","0.41","3.6"
"USC00132110","01-15","0.03","0.08","0.18","22.0","99","10","0","0.5","1.0","2.1","198","122","38","14","0","3","6","10","759","609","473","218","0.43","3.9","0.43","3.9"
"USC00132110","01-16","0.03","0.08","0.18","22.0","100","10","0","0.5","1.0","2.1","199","123","38","14","0","3","6","10","765","616","479","218","0.46","4.2","0.46","4.2"
"USC00132110","01-17","0.03","0.08","0.18","22.1","101","10","0","0.5","1.0","2.1","200","125","39","14","0","3","6","10","771","623","484","218","0.49","4.5","0.49","4.5"
"USC00132110","01-18","0.03","0.08","0.18","22.1","101","9","0","0.5","1.0","2.1","201","126","39","14","0","3","6","10","777","630","490","218","0.52","4.8","0.52","4.8"
"USC00132110","01-19","0.03","0.08","0.18","22.2","102","9","0","0.5","1.0","2.1","202","127","39","15","0","3","6","10","782","635","496","218","0.55","5.2","0.55","5.2"
"USC00132110","01-20","0.03","0.08","0.18","22.2","103","9","0","0.5","1.0","2.1","203","128","39","15","0","3","6","10","788","641","502","218","0.57","5.5","0.57","5.5"
"USC00132110","01-21","0.03","0.08","0.18","22.3","103","9","0","0.5","1.0","2.1","204","129","39","15","0","3","6","10","793","648","509","219","0.60","5.9","0.60","5.9"
"USC00132110","01-22","0.03","0.08","0.18","22.3","104","9","0","0.5","1.0","2.1","205","130","39","15","0","3","6","10","797","654","516","219","0.63","6.2","0.63","6.2"
"USC00132110","01-23","0.03","0.09","0.18","22.3","104","9","0","0.5","1.0","2.1","205","130","39","15","0","4","6","10","801","660","521","219","0.66","6.6","0.66","6.6"
"USC00132110","01-24","0.03","0.09","0.18","22.2","104","9","0","0.5","1.0","2.1","205","131","39","15","0","4","6","10","804","665","527","219","0.68","6.9","0.68","6.9"
"USC00132110","01-25","0.03","0.09","0.18","22.1","104","9","0","0.5","1.0","2.1","206","131","39","15","0","4","6","10","809","671","532","219","0.71","7.3","0.71","7.3"
"USC00132110","01-26","0.03","0.09","0.18","22.0","104","9","0","0.5","1.0","2.1","205","131","39","15","0","4","6","10","812","676","536","219","0.74","7.6","0.74","7.6"
"USC00132110","01-27","0.03","0.09","0.18","21.9","104","9","0","0.5","1.0","2.1","205","131","38","15","0","4","6","10","816","681","540","219","0.77","8.0","0.77","8.0"
"USC00132110","01-28","0.03","0.09","0.19","21.8","104","9","0","0.5","1.0","2.1","204","131","38","14","0","4","6","10","819","684","543","219","0.80","8.3","0.80","8.3"
"USC00132110","01-29","0.03","0.09","0.19","21.7","104","9","0","0.5","1.0","2.1","204","131","38","14","0","4","6","10","822","687","546","219","0.83","8.7","0.83","8.7"
"USC00132110","01-30","0.03","0.09","0.19","21.6","104","9","0","0.5","1.0","2.1","203","130","37","14","0","4","6","10","824","689","547","219","0.86","9.0","0.86","9.0"
"USC00132110","01-31","0.03","0.09","0.19","21.5","104","9","0","0.5","1.0","2.1","202","129","37","14","0","4","6","10","825","689","548","218","0.89","9.4","0.89","9.4"
"USW00014990","01-01","0.02","0.07","0.20","24.6","104","13","1","0.4","1.0","2.0","155","87","28","2","0","2","3","6","406","265","142","8","0.03","0.2","0.03","0.2"
"USW00014990","01-02","0.02","0.07","0.20","24.5","103","12","1","0.4","1.0","2.0","156","87","28","2","0","2","3","6","414","271","145","8","0.07","0.4","0.07","0.4"
"USW00014990","01-03","0.02","0.07","0.20","24.3","102","12","1","0.4","1.0","2.0","156","87","28","2","0","2","3","5","422","277","147","8","0.10","0.6","0.10","0.6"
"USW00014990","01-04","0.02","0.07","0.20","24.1","101","11","1","0.4","1.0","2.0","155","87","28","2","0","2","3","5","430","283","149","8","0.13","0.8","0.13","0.8"
"USW00014990","01-05","0.02","0.07","0.19","24.0","100","11","1","0.4","1.0","2.0","155","87","28","2","0","2","3","5","438","288","150","8","0.16","1.0","0.16","1.0"
"USW00014990","01-06","0.02","0.07","0.19","23.8","99","10","1","0.4","1.0","2.0","156","87","28","2","0","2","3","5","446","294","152","8","0.19","1.1","0.19","1.1"
"USW00014990","01-07","0.02","0.07","0.19","23.7","98","10","1","0.4","1.0","2.0","156","88","27","2","0","2","3","5","454","299","154","8","0.22","1.3","0.22","1.3"
"USW00014990","01-08","0.02","0.07","0.18","23.6","97","10","1","0.4","1.0","2.0","156","88","27","2","0","2","3","5","462","304","156","7","0.25","1.5","0.25","1.5"
"USW00014990","01-09","0.02","0.07","0.18","23.6","97","9","1","0.4","1.0","2.0","157","89","27","2","0","2","3","5","469","309","157","7","0.28","1.7","0.28","1.7"
"USW00014990","01-10","0.02","0.07","0.18","23.5","96","9","1","0.4","1.0","2.0","158","90","27","3","0","2","3","5","477","314","159","7","0.31","1.9","0.31","1.9"
"USW00014990","01-11","0.02","0.07","0.18","23.3","96","9","1","0.4","1.0","2.0","158","90","27","3","0","2","3","5","484","319","161","7","0.34","2.1","0.34","2.1"
"USW00014990","01-12","0.02","0.07","0.18","23.1","96","9","1","0.4","1.0","2.0","158","90","27","3","0","2","3","5","490","323","162","6","0.36","2.3","0.36","2.3"
"USW00014990","01-13","0.02","0.07","0.18","23.0","95","9","2","0.4","1.0","2.1","158","90","26","3","0","2","3","5","497","328","164","6","0.39","2.5","0.39","2.5"
"USW00014990","01-14","0.02","0.07","0.18","22.9","95","9","2","0.4","1.0","2.1","157","90","26","3","0","2","3","5","504","333","165","6","0.42","2.6","0.42","2.6"
"USW00014990","01-15","0.02","0.07","0.17","22.8","95","9","2","0.4","1.0","2.1","157","91","26","3","0","2","3","5","510","337","167","7","0.44","2.8","0.44","2.8"
"USW00014990","01-16","0.02","0.07","0.17","22.7","95","9","2","0.4","1.0","2.1","156","91","26","4","0","2","3","5","516","342","169","7","0.47","3.0","0.47","3.0"
"USW00014990","01-17","0.02","0.07","0.17","22.6","95","9","2","0.4","1.0","2.1","156","91","26","4","0","2","3","5","521","346","171","7","0.50","3.2","0.50","3.2"
"USW00014990","01-18","0.02","0.07","0.17","22.6","95","9","2","0.5","1.0","2.1","155","91","26","4","0","2","3","5","527","350","173","8","0.52","3.4","0.52","3.4"
"USW00014990","01-19","0.02","0.07","0.17","22.6","96","9","2","0.5","1.0","2.2","155","91","26","4","0","2","3","5","532","355","175","8","0.55","3.6","0.55","3.6"
"USW00014990","01-20","0.02","0.07","0.17","22.6","96","9","2","0.5","1.0","2.2","155","91","26","5","0","2","3","5","537","359","176","9","0.57","3.8","0.57","3.8"
"USW00014990","01-21","0.02","0.07","0.17","22.6","97","10","2","0.5","1.0","2.2","155","91","26","5","0","2","3","5","542","362","178","10","0.60","3.9","0.60","3.9"
"USW00014990","01-22","0.02","0.07","0.17","22.6","97","10","3","0.5","1.0","2.2","155","92","26","5","0","2","3","5","547","366","179","10","0.63","4.2","0.63","4.2"
"USW00014990","01-23","0.02","0.07","0.17","22.6","98","10","3","0.5","1.0","2.2","154","92","26","5","0","2","3","5","552","369","181","11","0.66","4.4","0.66","4.4"
"USW00014990","01-24","0.02","0.08","0.17","22.7","99","11","3","0.5","1.0","2.3","154","92","26","6","0","2","3","5","557","373","182","11","0.69","4.6","0.69","4.6"
"USW00014990","01-25","0.02","0.08","0.17","22.7","99","11","3","0.5","1.0","2.3","154","92","26","6","0","2","3","5","560","375","183","12","0.72","4.8","0.72","4.8"
"USW00014990","01-26","0.02","0.08","0.18","22.8","100","12","3","0.5","1.0","2.3","154","92","26","6","0","2","3","5","563","378","184","12","0.75","5.1","0.75","5.1"
"USW00014990","01-27","0.02","0.08","0.18","22.8","101","12","3","0.5","1.0","2.3","154","92","26","6","0","2","3","5","566","379","185","13","0.79","5.3","0.79","5.3"
"USW00014990","01-28","0.02","0.08","0.18","22.9","102","13","3","0.5","1.0","2.3","155","93","27","7","0","2","3","5","567","380","185","14","0.82","5.5","0.82","5.5"
"USW00014990","01-29","0.02","0.08","0.18","23.0","104","13","3","0.5","1.0","2.3","155","93","27","7","0","2","3","6","567","381","186","14","0.85","5.7","0.85","5.7"
"USW00014990","01-30","0.02","0.08","0.18","23.1","104","14","3","0.5","1.0","2.3","155","94","27","7","0","2","3","6","566","381","187","15","0.88","6.0","0.88","6.0"
"USW00014990","01-31","0.02","0.08","0.18","23.1","105","14","3","0.5","1.1","2.3","155","94","27","7","0","2","3","6","565","381","188","15","0.92","6.2","0.92","6.2"
"USC00136492","01-01","0.03","0.10","0.24","19.0","99","14","-5555","0.2","0.9","2.1","168","85","32","16","-5555","2","3","6","482","306","167","84","0.03","0.3","0.03","0.3"
"USC00136492","01-02","0.03","0.10","0.24","18.9","98","14","-5555","0.2","0.9","2.1","169","86","32","16","-5555","2","4","6","486","314","172","87","0.06","0.5","0.06","0.5"
"USC00136492","01-03","0.03","0.10","0.24","18.8","97","13","-5555","0.2","0.9","2.1","169","86","33","16","-5555","2","4","6","490","322","177","90","0.09","0.8","0.09","0.8"
"USC00136492","01-04","0.04","0.10","0.23","18.7","97","13","-5555","0.2","0.9","2.1","170","86","33","16","-5555","2","4","6","494","330","183","94","0.12","1.1","0.12","1.1"
"USC00136492","01-05","0.04","0.10","0.23","18.6","96","12","-5555","0.3","0.9","2.1","170","87","33","16","-5555","2","4","7","499","338","189","97","0.14","1.3","0.14","1.3"
"USC00136492","01-06","0.04","0.10","0.23","18.5","96","12","-5555","0.3","0.9","2.1","170","88","33","16","-5555","2","4","7","504","347","195","99","0.17","1.6","0.17","1.6"
"USC00136492","01-07","0.04","0.10","0.23","18.4","95","12","-5555","0.3","0.9","2.2","170","88","33","16","0","2","4","7","510","357","200","102","0.20","1.9","0.20","1.9"
"USC00136492","01-08","0.04","0.10","0.23","18.4","95","11","-5555","0.3","0.9","2.2","170","89","33","16","0","2","4","7","516","366","206","105","0.22","2.2","0.22","2.2"
"USC00136492","01-09","0.04","0.10","0.22","18.3","95","11","-5555","0.3","0.9","2.2","170","90","33","16","0","2","4","7","523","376","212","107","0.25","2.5","0.25","2.5"
"USC00136492","01-10","0.04","0.10","0.22","18.2","95","10","-5555","0.3","0.9","2.2","171","91","34","15","0","2","4","7","530","386","218","110","0.27","2.7","0.27","2.7"
"USC00136492","01-11","0.04","0.10","0.22","18.1","95","10","-5555","0.3","0.9","2.2","170","92","34","15","0","2","4","7","538","395","223","112","0.30","3.0","0.30","3.0"
"USC00136492","01-12","0.04","0.10","0.22","18.0","95","10","-5555","0.3","1.0","2.3","170","93","34","15","0","2","4","7","545","404","229","113","0.32","3.3","0.32","3.3"
"USC00136492","01-13","0.04","0.10","0.22","18.0","96","10","-5555","0.3","1.0","2.3","169","94","34","15","0","3","4","7","553","413","234","114","0.34","3.6","0.34","3.6"
"USC00136492","01-14","0.04","0.10","0.22","17.9","96","9","-5555","0.3","1.0","2.3","169","95","35","15","0","3","4","7","562","422","240","116","0.37","3.9","0.37","3.9"
"USC00136492","01-15","0.04","0.10","0.22","17.9","97","9","-5555","0.4","1.0","2.3","168","96","35","16","0","3","4","7","571","431","246","117","0.39","4.2","0.39","4.2"
"USC00136492","01-16","0.04","0.11","0.22","17.8","97","9","-5555","0.4","1.0","2.3","168","97","35","16","0","3","4","7","582","441","252","117","0.42","4.5","0.42","4.5"
"USC00136492","01-17","0.04","0.11","0.22","17.8","98","9","-5555","0.4","1.0","2.4","167","98","35","16","0","3","4","7","592","450","257","118","0.44","4.8","0.44","4.8"
"USC00136492","01-18","0.04","0.11","0.22","17.8","98","9","-5555","0.4","1.0","2.4","167","98","36","16","0","3","4","7","601","458","263","118","0.47","5.1","0.47","5.1"
"USC00136492","01-19","0.04","0.11","0.22","17.8","99","10","-5555","0.4","1.0","2.4","166","99","36","16","0","3","4","7","611","467","268","117","0.50","5.4","0.50","5.4"
"USC00136492","01-20","0.05","0.11","0.22","17.8","100","10","-5555","0.4","1.1","2.4","167","100","36","16","0","3","4","7","621","474","274","117","0.53","5.7","0.53","5.7"
"USC00136492","01-21","0.05","0.11","0.22","17.9","101","10","-5555","0.4","1.1","2.4","167","101","36","16","0","3","4","7","630","482","279","117","0.55","6.0","0.55","6.0"
"USC00136492","01-22","0.05","0.11","0.22","17.9","103","11","-5555","0.4","1.1","2.4","167","102","36","16","0","3","4","7","639","489","283","117","0.58","6.3","0.58","6.3"
"USC00136492","01-23","0.05","0.11","0.22","18.0","104","11","-5555","0.4","1.1","2.4","167","103","36","16","0","3","4","7","647","494","287","116","0.61","6.6","0.61","6.6"
"USC00136492","01-24","0.05","0.11","0.23","18.1","105","12","-5555","0.4","1.1","2.5","167","103","36","16","0","3","4","7","654","499","290","116","0.64","7.0","0.64","7.0"
"USC00136492","01-25","0.05","0.11","0.23","18.1","106","13","-5555","0.5","1.1","2.5","167","104","36","16","0","3","4","7","660","502","292","115","0.67","7.3","0.67","7.3"
"USC00136492","01-26","0.05","0.11","0.23","18.2","107","13","-5555","0.5","1.1","2.5","166","104","36","16","0","3","4","7","666","505","295","115","0.70","7.6","0.70","7.6"
"USC00136492","01-27","0.05","0.12","0.23","18.2","108","14","-5555","0.5","1.1","2.5","165","104","35","16","0","3","4","7","671","507","297","114","0.73","7.9","0.73","7.9"
"USC00136492","01-28","0.05","0.12","0.23","18.2","108","15","-5555","0.5","1.1","2.5","164","104","35","16","0","3","4","7","675","508","298","113","0.76","8.2","0.76","8.2"
"USC00136492","01-29","0.05","0.12","0.23","18.2","109","15","-5555","0.5","1.1","2.5","163","104","35","16","0","3","4","7","678","507","299","113","0.79","8.5","0.79","8.5"
"USC00136492","01-30","0.05","0.12","0.23","18.2","110","16","-5555","0.5","1.1","2.5","162","103","35","16","0","3","4","7","679","506","300","112","0.82","8.8","0.82","8.8"
"USC00136492","01-31","0.05","0.12","0.24","18.2","110","16","-5555","0.5","1.1","2.5","161","103","35","16","0","3","4","7","680","503","300","110","0.85","9.1","0.85","9.1"
"USC00136891","01-01","0.02","0.07","0.19","18.5","79","11","-5555","0.5","1.1","2.6","107","68","27","5","-5555","2","3","6","418","251","150","47","0.02","0.2","0.02","0.2"
